ID;Reference_paper_number;Country;State;Municipality;Study_location;Latitude;Longitude;Precision;Size_ha;Temperature;Altitude;Annual_rainfall;Vegetation_type;Protect_area;Matrix;Reference;Publication_year;Type_of_publication;Month_start;Year_start;Month_finish;Year_finish;Total_of_months;Sampling_habitat;Effort;Effort_method;Method;Order;Genus_on_paper;Species_name_on_paper;Actual_species_Name;Number_of_record;Density(groups/km2);Density(ind/km2);Density(ind/km10);Abundance(%);Abudance_relative;Abundance(10/km);Voucher_Specimens
AML33;22;Brazil;sao_paulo;Itirapina and Ipeuna;Atlantic forest fragments;-22,35;-47,8;not_precise;NA;NA;NA;NA;Semideciduous forest;no;Agriculture and silviculture and pasture;Dotta, G. and Verdade, L.M. (2011). Medium to large-sized mammals in agricultural landscapes of south-eastern Brazil. Mammalia 75, 345-352.;2011;Article;July;2003;June;2004;12;edge;61.5;NA;mixed_method;Lagomorpha;Lepus;Lepus europaeus;Lepus europaeus;NA;NA;NA;NA;NA;NA;NA;NA
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;800;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1000;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Pilosa;Bradypus;Bradypus variegatus;Bradypus variegatus;NA;NA;NA;NA;NA;NA;NA;PNI 1449
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;850;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Pilosa;Bradypus;Bradypus variegatus;Bradypus variegatus;NA;NA;NA;NA;NA;NA;NA;PNI 1359
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1830;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Cingulata;Cabassous;Cabassous tatouay;Cabassous tatouay;NA;NA;NA;NA;NA;NA;NA;PNI 55
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;800;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;NA;NA;NA;NA;NA;NA;NA;PNI 864
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;800;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;NA;NA;NA;NA;NA;NA;NA;PNI 1168
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;830;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Cingulata;Dasypus;Dasypus septemcinctus;Dasypus septemcinctus;NA;NA;NA;NA;NA;NA;NA;PNI 1048
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1100;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Cingulata;Dasypus;Dasypus septemcinctus;Dasypus septemcinctus;NA;NA;NA;NA;NA;NA;NA;PNI 70
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;450;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Pilosa;Myrmecophaga;Myrmecophaga tridactyla;Myrmecophaga tridactyla;NA;NA;NA;NA;NA;NA;NA;PNI 816
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;450;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Pilosa;Tamandua;Tamandua tetradactyla;Tamandua tetradactyla;NA;NA;NA;NA;NA;NA;NA;PNI 216
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;800;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Pilosa;Tamandua;Tamandua tetradactyla;Tamandua tetradactyla;NA;NA;NA;NA;NA;NA;NA;PNI 82
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1100;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Alouatta;Alouatta fusca;Alouatta guariba;NA;NA;NA;NA;NA;NA;NA;PNI 86
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1100;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Alouatta;Alouatta fusca;Alouatta guariba;NA;NA;NA;NA;NA;NA;NA;PNI 85
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1830;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Alouatta;Alouatta fusca;Alouatta guariba;NA;NA;NA;NA;NA;NA;NA;PNI 55
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1700;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Alouatta;Alouatta fusca;Alouatta guariba;NA;NA;NA;NA;NA;NA;NA;NA
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1300;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Brachyteles;Brachyteles arachnoides;Brachyteles arachnoides;NA;NA;NA;NA;NA;NA;NA;PNI 94
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1300;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Brachyteles;Brachyteles arachnoides;Brachyteles arachnoides;NA;NA;NA;NA;NA;NA;NA;PNI 95
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1300;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Brachyteles;Brachyteles arachnoides;Brachyteles arachnoides;NA;NA;NA;NA;NA;NA;NA;PNI 96
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1305;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Brachyteles;Brachyteles arachnoides;Brachyteles arachnoides;NA;NA;NA;NA;NA;NA;NA;NA
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;750;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 1460
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;750;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 1461
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;920;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 57
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;920;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 75
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;920;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 76
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;920;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 77
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1150;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 620
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1100;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 1450
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1100;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;PNI 1459
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;400;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;NA
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;750;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Cebus;Cebus nigritus;Sapajus nigritus;NA;NA;NA;NA;NA;NA;NA;PNI 1466
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;750;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Cebus;Cebus nigritus;Sapajus nigritus;NA;NA;NA;NA;NA;NA;NA;PNI 1467
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1100;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Cebus;Cebus nigritus;Sapajus nigritus;NA;NA;NA;NA;NA;NA;NA;PNI 97
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1220;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Cebus;Cebus nigritus;Sapajus nigritus;NA;NA;NA;NA;NA;NA;NA;PNI 224
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;1250;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Primates;Cebus;Cebus nigritus;Sapajus nigritus;NA;NA;NA;NA;NA;NA;NA;PNI 220
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;400;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1995;October;2000;8;NA;NA;NA;mixed_method;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;NA;NA;NA;NA;NA;NA;NA;PNI 44
AML36;25;Brazil;minas_gerais;Itatiaia;Itatiaia National Park;-22,37;-44,63;precise;28000;NA;400;NA;Lower, montane and upper montane forest,  and Campos de Altitude;yes;NA;Geise, L., Pereira, L.G., Bossi, D.E.P. and Bergallo, H.G. (2004). Pattern of elevational distribution and richness of non volant mammals in Itatiaia National Park and its surroundings, in southeastern Brazil. Braz. J. Biol. 64, 599-612.;2004;Article;December;1996;October;2000;8;NA;NA;NA;mixed_method;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;NA;NA;NA;NA;NA;NA;NA;PNI 84
