ID;Frugivore_Species;Plant_Species;Type of Interaction;Plant_family;Plant_genus;Plant_specific.epiteth;Plant_distribution;Plant_origin;Plant_Form;fruit_diameter;fruit_length;seed_diameter;seed_length;Fruit_color;Lipid_Score;Plants_IUCN;Frug_Class;Frug_Order;Frug_Family;Frug_Genus;Frug_Epitetus;Frug_Group;Frug_Body_Mass;Frug_Mean_Gape_Size;Frugivory_score;Frug_Migration_status;Frug_IUCN;Frug_Population_Trend;Study_Location;Latitude;Longitude;Precision;Study reference;Doi/Link;Study_Method
7708;Sapajus nigritus;Myrcia pubipetala;Mutualistic;Myrtaceae;Myrcia;pubipetala;BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;11.6;13.2;0.3;6.58;black;1;LC;Mammalia;Primates;Cebidae;Sapajus;nigritus;Primates;3500;NA;2;NA;NT;Decreasing;Parque Estadual de Intervales;-24,27;-48,41;preciso;Wesley S et al 2002;10.1079/9780851995250.0423;Network study
7709;Brachyteles arachnoides;Myrcia pubipetala;Mutualistic;Myrtaceae;Myrcia;pubipetala;BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;11.6;13.2;0.3;6.58;black;1;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Parque Estadual de Intervales;-24,27;-48,41;preciso;Wesley S et al 2002;10.1079/9780851995250.0423;Network study
7715;Cerdocyon thous;Myrcia pubipetala;Mutualistic;Myrtaceae;Myrcia;pubipetala;BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;11.6;13.2;0.3;6.58;black;1;LC;Mammalia;Carnivora;Canidae;Cerdocyon;thous;Carnivores;6500;NA;2;NA;LC;Stable;Parque Estadual de Intervales;-24,27;-48,41;preciso;Wesley S et al 2002;10.1079/9780851995250.0423;Network study
2690;Leontopithecus caissara;Myrcia racemosa;Mutualistic;Myrtaceae;Myrcia;racemosa;BR-AL|BR-BA|BR-ES|BR-PE|BR-PR|BR-RJ|BR-SC|BR-SE|BR-SP;native;tree;NA;NA;6;5;black;1;NE;Mammalia;Primates;Callitrichidae;Leontopithecus;caissara;Primates;570;NA;2;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2691;Sapajus xanthosternos;Myrcia racemosa;Mutualistic;Myrtaceae;Myrcia;racemosa;BR-AL|BR-BA|BR-ES|BR-PE|BR-PR|BR-RJ|BR-SC|BR-SE|BR-SP;native;tree;NA;NA;6;5;black;1;NE;Mammalia;Primates;Cebidae;Sapajus;xanthosternos;Primates;2950;NA;2;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2680;Nasua nasua;Myrcia splendens;Mutualistic;Myrtaceae;Myrcia;splendens;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;6.1;11;4.6;6.1;black;1;VU;Mammalia;Carnivora;Procyonidae;Nasua;nasua;Carnivores;5100;NA;2;NA;LC;Decreasing;NA;NA;NA;NA;Alves Costa et al  2004;http://www.jstor.org/stable/1383952;Animal-oriented
2695;Alouatta guariba;Myrcia splendens;Mutualistic;Myrtaceae;Myrcia;splendens;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;6.1;11;4.6;6.1;black;1;VU;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2696;Leontopithecus chrysomelas;Myrcia splendens;Mutualistic;Myrtaceae;Myrcia;splendens;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;6.1;11;4.6;6.1;black;1;VU;Mammalia;Primates;Callitrichidae;Leontopithecus;chrysomelas;Primates;600;NA;2;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2697;Leontopithecus chrysomelas;Myrcia splendens;Mutualistic;Myrtaceae;Myrcia;splendens;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;6.1;11;4.6;6.1;black;1;VU;Mammalia;Primates;Callitrichidae;Leontopithecus;chrysomelas;Primates;600;NA;2;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2698;Leontopithecus rosalia;Myrcia splendens;Mutualistic;Myrtaceae;Myrcia;splendens;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;6.1;11;4.6;6.1;black;1;VU;Mammalia;Primates;Callitrichidae;Leontopithecus;rosalia;Primates;600;NA;2;NA;EN;Stable;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
4334;Brachyteles arachnoides;Myrcia splendens;Mutualistic;Myrtaceae;Myrcia;splendens;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;6.1;11;4.6;6.1;black;1;VU;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Ecol¢gica Municipal Serra do Japi, SP;-23,18;-46,87;preciso;Caselli 2011;https://www.ncbi.nlm.nih.gov/pubmed/21861115;Animal-oriented
7699;Philander frenatus;Myrcia splendens;Mutualistic;Myrtaceae;Myrcia;splendens;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;6.1;11;4.6;6.1;black;1;VU;Mammalia;Didelphimorphia;Didelphidae;Philander;frenatus;Marsupials;450;NA;1;NA;LC;Unknown;Parque Estadual de Intervales;-24,27;-48,41;preciso;Wesley S et al 2002;10.1079/9780851995250.0423;Network study
2699;Brachyteles arachnoides;Myrcia variabilis;Mutualistic;Myrtaceae;Myrcia;variabilis;BR-BA|BR-GO|BR-MG|BR-MS|BR-MT|BR-SP;native;tree;4.8;7.6;NA;NA;black;1;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2701;Alouatta guariba;Myrciaria cuspidata;Mutualistic;Myrtaceae;Myrciaria;cuspidata;BR-BA|BR-CE|BR-GO|BR-MG|BR-MS|BR-MT|BR-PI|BR-PR|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;6;6;3.6;5.6;black;1;LC;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2702;Brachyteles arachnoides;Myrciaria floribunda;Mutualistic;Myrtaceae;Myrciaria;floribunda;BR-AC|BR-AL|BR-AM|BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP;native;tree;7.5;5.91;4.5;6.5;black;1;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2704;Callicebus nigrifrons;Myrsine coriacea;Mutualistic;Primulaceae;Myrsine;coriacea;BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;3.3;4;NA;NA;black;1;NE;Mammalia;Primates;Pitheciidae;Callicebus;nigrifrons;Primates;1300;NA;2;NA;NT;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2705;Callicebus nigrifrons;Myrsine coriacea;Mutualistic;Primulaceae;Myrsine;coriacea;BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;3.3;4;NA;NA;black;1;NE;Mammalia;Primates;Pitheciidae;Callicebus;nigrifrons;Primates;1300;NA;2;NA;NT;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2718;Alouatta caraya;Nectandra angustifolia;Mutualistic;Lauraceae;Nectandra;angustifolia;BR-BA|BR-PR|BR-RS|BR-SP;native;tree;NA;NA;NA;NA;black;2;LC;Mammalia;Primates;Atelidae;Alouatta;caraya;Primates;6000;NA;1;NA;LC;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2719;Alouatta caraya;Nectandra angustifolia;Mutualistic;Lauraceae;Nectandra;angustifolia;BR-BA|BR-PR|BR-RS|BR-SP;native;tree;NA;NA;NA;NA;black;2;LC;Mammalia;Primates;Atelidae;Alouatta;caraya;Primates;6000;NA;1;NA;LC;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2722;Alouatta guariba;Nectandra megapotamica;Mutualistic;Lauraceae;Nectandra;megapotamica;BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;7.4;12;9;9.4;black;2;NE;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
7806;Sapajus nigritus;Nectandra membranacea;Mutualistic;Lauraceae;Nectandra;membranacea;BR-AC|BR-BA|BR-ES|BR-GO|BR-MG|BR-PR|BR-RJ|BR-RO|BR-SC|BR-SP|BR-TO;native;tree;18;10;10;10;black;2;NE;Mammalia;Primates;Cebidae;Sapajus;nigritus;Primates;3500;NA;2;NA;NT;Decreasing;Parque Estadual de Intervales;-24,27;-48,41;preciso;Wesley S et al 2002;10.1079/9780851995250.0423;Network study
2728;Cerdocyon thous;Neomitranthes obscura;Mutualistic;Myrtaceae;Neomitranthes;obscura;BR-BA|BR-ES|BR-PB|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SP;native;tree;18.2;17;11.1;13.3;black;1;LC;Mammalia;Carnivora;Canidae;Cerdocyon;thous;Carnivores;6500;NA;2;NA;LC;Stable;NA;NA;NA;NA;Gatti et al 2006;NA;Animal-oriented
2729;Procyon cancrivorus;Neomitranthes obscura;Mutualistic;Myrtaceae;Neomitranthes;obscura;BR-BA|BR-ES|BR-PB|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SP;native;tree;18.2;17;11.1;13.3;black;1;LC;Mammalia;Carnivora;Procyonidae;Procyon;cancrivorus;Carnivores;5400;NA;1;NA;LC;Decreasing;NA;NA;NA;NA;Gatti et al 2006;NA;Animal-oriented
2732;Leontopithecus chrysomelas;Neomitranthes obscura;Mutualistic;Myrtaceae;Neomitranthes;obscura;BR-BA|BR-ES|BR-PB|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SP;native;tree;18.2;17;11.1;13.3;black;1;LC;Mammalia;Primates;Callitrichidae;Leontopithecus;chrysomelas;Primates;600;NA;2;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
4335;Brachyteles arachnoides;Neomitranthes obscura;Mutualistic;Myrtaceae;Neomitranthes;obscura;BR-BA|BR-ES|BR-PB|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SP;native;tree;18.2;17;11.1;13.3;black;1;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Parque Estadual Carlos Botelho,SP;-24,14;-47,97;preciso;De Moraes 1992;http://www.biologiageralexperimental.bio.br/edicoes/primata/8-24.pdf;Animal-oriented
7820;Brachyteles arachnoides;Ocotea aeciphila;Mutualistic;Lauraceae;Ocotea;aeciphila;NA;NA;tree;NA;NA;NA;NA;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Parque Estadual de Intervales;-24,27;-48,41;preciso;Wesley S et al 2002;10.1079/9780851995250.0423;Network study
4336;Brachyteles arachnoides;Ocotea catharinensis;Mutualistic;Lauraceae;Ocotea;catharinensis;BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;11;8;8.5;15.7;NA;2;VU;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Ecol¢gica Municipal Serra do Japi, SP;-23,18;-46,87;preciso;Caselli 2011;https://www.ncbi.nlm.nih.gov/pubmed/21861115;Animal-oriented
4337;Brachyteles arachnoides;Ocotea catharinensis;Mutualistic;Lauraceae;Ocotea;catharinensis;BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;11;8;8.5;15.7;NA;2;VU;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Biol¢gica de Una, BA;-15,20;-39,03;preciso;Catenacci 2009;10.1111/j.1744-7429.2009.00530.x;Animal-oriented
4338;Brachyteles arachnoides;Ocotea catharinensis;Mutualistic;Lauraceae;Ocotea;catharinensis;BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;11;8;8.5;15.7;NA;2;VU;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Fazenda Cabana da Serra, BA;-15,19;-39,04;preciso;Fontoura 2010;NA;Animal-oriented
2739;Alouatta guariba;Ocotea corymbosa;Mutualistic;Lauraceae;Ocotea;corymbosa;BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;8;6;6;8;black;2;NE;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
4339;Brachyteles arachnoides;Ocotea corymbosa;Mutualistic;Lauraceae;Ocotea;corymbosa;BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;8;6;6;8;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Ecol¢gica Municipal Serra do Japi, SP;-23,18;-46,87;preciso;Caselli 2011;https://www.ncbi.nlm.nih.gov/pubmed/21861115;Animal-oriented
4340;Brachyteles arachnoides;Ocotea corymbosa;Mutualistic;Lauraceae;Ocotea;corymbosa;BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;8;6;6;8;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva de Santa Genebra, SP;-47,11;-22,83;preciso;Chiarello 1994;http://link.springer.com/article/10.1007/BF02381483;Animal-oriented
2741;Alouatta caraya;Ocotea diospyrifolia;Mutualistic;Lauraceae;Ocotea;diospyrifolia;BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;1.6;16.2;10.6;16;black;2;NE;Mammalia;Primates;Atelidae;Alouatta;caraya;Primates;6000;NA;1;NA;LC;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2742;Brachyteles arachnoides;Ocotea diospyrifolia;Mutualistic;Lauraceae;Ocotea;diospyrifolia;BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;1.6;16.2;10.6;16;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
4341;Brachyteles arachnoides;Ocotea glaziovii;Mutualistic;Lauraceae;Ocotea;glaziovii;BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;NA;NA;NA;NA;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Ecol¢gica Municipal Serra do Japi, SP;-23,18;-46,87;preciso;Caselli 2011;https://www.ncbi.nlm.nih.gov/pubmed/21861115;Animal-oriented
4342;Brachyteles arachnoides;Ocotea glaziovii;Mutualistic;Lauraceae;Ocotea;glaziovii;BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;NA;NA;NA;NA;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Biol¢gica de Una, BA;-15,20;-39,03;preciso;Catenacci 2009;10.1111/j.1744-7429.2009.00530.x;Animal-oriented
4397;Brachyteles hypoxanthus;Ocotea insignis;Mutualistic;Lauraceae;Ocotea;insignis;BR-BA|BR-ES|BR-RJ;native;tree;20;34.5;17;29;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;hypoxanthus;Primates;13000;NA;3;NA;CR;Decreasing;Mata Doralice, PA;-23,27;-51,05;preciso;Aguiar 2003;http://dx.doi.org/10.1896/1413-4705.13.3.22;Animal-oriented
4398;Brachyteles hypoxanthus;Ocotea insignis;Mutualistic;Lauraceae;Ocotea;insignis;BR-BA|BR-ES|BR-RJ;native;tree;20;34.5;17;29;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;hypoxanthus;Primates;13000;NA;3;NA;CR;Decreasing;Reserva de Santa Genebra, SP;-47,11;-22,83;preciso;Chiarello 1994;http://link.springer.com/article/10.1007/BF02381483;Animal-oriented
2745;Alouatta guariba;Ocotea minarum;Mutualistic;Lauraceae;Ocotea;minarum;BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-SP|BR-TO;native;tree;8.7;12;7.1;14.3;black;2;NE;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
4343;Brachyteles arachnoides;Ocotea nectandrifolia;Mutualistic;Lauraceae;Ocotea;nectandrifolia;BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP;native;tree;NA;NA;NA;NA;black;2;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Ecol¢gica Municipal Serra do Japi, SP;-23,18;-46,87;preciso;Caselli 2011;https://www.ncbi.nlm.nih.gov/pubmed/21861115;Animal-oriented
4344;Brachyteles arachnoides;Ocotea nectandrifolia;Mutualistic;Lauraceae;Ocotea;nectandrifolia;BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP;native;tree;NA;NA;NA;NA;black;2;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Biol¢gica de Una, BA;-15,20;-39,03;preciso;Catenacci 2009;10.1111/j.1744-7429.2009.00530.x;Animal-oriented
2746;Cerdocyon thous;Ocotea notata;Mutualistic;Lauraceae;Ocotea;notata;BR-BA|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SE;native;tree;5;10;4;9;black;2;NE;Mammalia;Carnivora;Canidae;Cerdocyon;thous;Carnivores;6500;NA;2;NA;LC;Stable;NA;NA;NA;NA;Gatti et al 2006;NA;Animal-oriented
2747;Procyon cancrivorus;Ocotea notata;Mutualistic;Lauraceae;Ocotea;notata;BR-BA|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SE;native;tree;5;10;4;9;black;2;NE;Mammalia;Carnivora;Procyonidae;Procyon;cancrivorus;Carnivores;5400;NA;1;NA;LC;Decreasing;NA;NA;NA;NA;Gatti et al 2006;NA;Animal-oriented
2748;Alouatta guariba;Ocotea odorifera;Mutualistic;Lauraceae;Ocotea;odorifera;BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;12.98;21.83;13.65;19.01;black;2;EN;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2749;Brachyteles arachnoides;Ocotea odorifera;Mutualistic;Lauraceae;Ocotea;odorifera;BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;12.98;21.83;13.65;19.01;black;2;EN;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2751;Brachyteles arachnoides;Ocotea porosa;Mutualistic;Lauraceae;Ocotea;porosa;BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP;native;tree;11;25;14.3;15.7;black;2;EN;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2752;Alouatta guariba;Ocotea puberula;Mutualistic;Lauraceae;Ocotea;puberula;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-ES|BR-GO|BR-MG|BR-PA|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;5.9;7.3;5;8;black;2;NT;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
4345;Brachyteles arachnoides;Ocotea pulchella;Mutualistic;Lauraceae;Ocotea;pulchella;BR-DF|BR-ES|BR-GO|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;6.8;9.4;5;7;black;2;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Ecol¢gica Municipal Serra do Japi, SP;-23,18;-46,87;preciso;Caselli 2011;https://www.ncbi.nlm.nih.gov/pubmed/21861115;Animal-oriented
4346;Brachyteles arachnoides;Ocotea pulchella;Mutualistic;Lauraceae;Ocotea;pulchella;BR-DF|BR-ES|BR-GO|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO;native;tree;6.8;9.4;5;7;black;2;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Biol¢gica de Una, BA;-15,20;-39,03;preciso;Catenacci 2009;10.1111/j.1744-7429.2009.00530.x;Animal-oriented
2753;Alouatta guariba;Ocotea silvestris;Mutualistic;Lauraceae;Ocotea;silvestris;BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;15;NA;12.75;NA;black;2;LC;Mammalia;Primates;Atelidae;Alouatta;guariba;Primates;5625;NA;1;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
4347;Brachyteles arachnoides;Ocotea silvestris;Mutualistic;Lauraceae;Ocotea;silvestris;BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP;native;tree;15;NA;12.75;NA;black;2;LC;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Reserva Ecol¢gica Municipal Serra do Japi, SP;-23,18;-46,87;preciso;Caselli 2011;https://www.ncbi.nlm.nih.gov/pubmed/21861115;Animal-oriented
4348;Brachyteles arachnoides;Ocotea spixiana;Mutualistic;Lauraceae;Ocotea;spixiana;BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-TO;native;tree;8;12;5.4;8.5;black;2;NE;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;Estaà®o Biol¢gica Caratinga, MG;-19,83;-41,83;preciso;Ferrari 1996;https://scholar.google.com/citations?view_op=view_citation&hl=es&user=ZNY27dYAAAAJ&cstart=180&sortby=pubdate&citation_for_view=ZNY27dYAAAAJ:ufrVoPGSRksC;Animal-oriented
8292;Tayassu pecari;Ormosia arborea;Mutualistic;Fabaceae;Ormosia;arborea;BR-BA|BR-GO|BR-MG|BR-ES|BR-RJ|BR-SP;native;tree;17.31;37.74;14;15;red;1;NE;Mammalia;Artiodactyla;Tayassuidae;Tayassu;pecari;Ungulates;31798.71;NA;2;NA;VU;Decreasing;Estaà®o Ecol¢gica Caetetus, GÊlia, SP;-22,29;-49,55;impreciso;Keuroghlian and Eaton 2007;10.1111/j.1744-7429.2007.00351.x;Animal-oriented
8309;Pecari tajacu;Ormosia arborea;Mutualistic;Fabaceae;Ormosia;arborea;BR-BA|BR-GO|BR-MG|BR-ES|BR-RJ|BR-SP;native;tree;17.31;37.74;14;15;red;1;NE;Mammalia;Artiodactyla;Tayassuidae;Pecari;tajacu;Ungulates;26000;NA;3;NA;LC;Stable;Estaà®o Ecol¢gica Caetetus, GÊlia, SP;-22,29;-49,55;impreciso;Keuroghlian and Eaton 2007;10.1111/j.1744-7429.2007.00351.x;Animal-oriented
