ID;Country;State ;Municipality;Study_location;Species;Latitude;Longitude;Precision;Reserve_Area;Altitude;Altitude1km;Annual_mean_temperature;Annual_rainfall;Olsong200r;Olsoneconame;ribeirovegtype;BSRs;uc;protectedtype;ID;Year_start;Year_finish ;Duration;Season;Method;Strata_sampling ;Nights;hours_per_night;number_of_mistnets;effort_straube_bianconi;Sampling_habitat;community;Authors;Type;References;Voucher_Specimens
bat3274;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Noctilio.leporinus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3275;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Lasiurus.ega;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3276;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Myotis.levis;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3277;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Anoura.caudifer;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3278;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Artibeus.fimbriatus;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3279;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Artibeus.lituratus;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3280;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Carollia.perspicillata;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3281;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Chrotopterus.auritus;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3282;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Desmodus.rotundus;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3283;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Platyrrhinus.recifinus;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3284;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Sturnira.lilium;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3285;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Myotis.nigricans;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3286;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Histiotus.velatus;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3287;Brazil;MINAS GERAIS;ITAMONTE;Parque Estadual da Serra do Papagaio;Nyctinomops.laticaudatus;-22,2063;-44,786097;Not-Precise;22917;NA;1900;13,3;2057;Atlantic Forests;Campos Rupestres montane savanna;NA;Interior Forests;Y;NA;bat1192;NA;NA;NA;NA;mist nets;U;NA;3 to 6;6 to 12;7520;Forest trails and surroundings;all;Tahara;Thesis;Tahara, A. S. 2009. Quirópteros No Gradiente Cerrado- Mata Atlântica No Sul De Minas Gerais?: Diversidade E Padrões De Distribuição. Universidade Federal de Lavras.;Coleção de Mamíferos, Universidade Federal de Lavras (CMUFLA), Lavras, MG, Brazil
bat3288;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Anoura.caudifer;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3289;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Anoura.geoffroyi;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3290;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Artibeus.fimbriatus;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3291;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Artibeus.lituratus;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3292;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Artibeus.obscurus;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3293;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Carollia.perspicillata;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3294;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Desmodus.rotundus;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3295;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Glossophaga.soricina;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3296;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Micronycteris.megalotis;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3297;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Platyrrhinus.lineatus;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3298;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Pygoderma.bilabiatum;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3299;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Sturnira.lilium;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3300;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Sturnira.tildae;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3301;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Myotis.albescens;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3302;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Myotis.nigricans;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3303;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Myotis.riparius;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
bat3304;Brazil;SAO PAULO;SAO PAULO;Parque Estadual da Cantareira;Eptesicus.diminutus;-23,420009;-46,620013;Precise;7916;1250;1129;16,1;1517;Atlantic Forests;Serra do Mar coastal forests;Dense Ombrophilous Forest;Serra do Mar;Y;Park;bat1193;2000;NA;9 months;both;mist nets;U;27;6;8;27216;Forest trails and surroundings ;all;Bertola;Article;Bertola, P. B., C. C. Aires, S. E. Favorito, G. Graciolli, M. Amaku, and R. Pinto-Da-Rocha. 2005. Bat flies (Diptera: Streblidae, Nycteribiidae) parasitic on bats (Mammalia: Chiroptera) at Parque Estadual da Cantareira, São Paulo, Brazil: Parasitism rates and host-parasite associations. Memorias do Instituto Oswaldo Cruz 100:25–32.;Not located
